entitlement_id,cust_id,product_id,event_type,event_date
E00393,C0020,P0312,core_complete,2025-07-07
E00394,C0007,P0200,contract_start,2025-02-01
E00394,C0007,P0200,kickoff,2025-02-04
E00394,C0007,P0200,first_login,2025-02-21
E00394,C0007,P0200,first_value,2025-02-19
E00395,C0039,P0066,contract_start,2025-11-01
E00395,C0039,P0066,kickoff,2025-11-17
E00395,C0039,P0066,first_login,2025-12-06
E00395,C0039,P0066,first_value,2025-12-20
E00395,C0039,P0066,core_complete,2026-01-05
E00396,C0073,P0074,contract_start,2025-08-01
E00396,C0073,P0074,kickoff,2025-08-18
E00396,C0073,P0074,first_login,2025-08-28
E00396,C0073,P0074,first_value,2025-08-25
E00396,C0073,P0074,core_complete,2025-09-29
E00397,C0014,P0328,contract_start,2025-04-01
E00397,C0014,P0328,kickoff,2025-04-18
E00397,C0014,P0328,first_login,2025-04-25
E00397,C0014,P0328,first_value,2025-06-02
E00397,C0014,P0328,core_complete,2025-06-19
E00398,C0023,P0094,contract_start,2025-03-01
E00398,C0023,P0094,kickoff,2025-03-15
E00398,C0023,P0094,first_login,2025-03-19
E00398,C0023,P0094,first_value,2025-05-03
E00398,C0023,P0094,core_complete,2025-06-25
E00399,C0036,P0220,contract_start,2025-07-01
E00399,C0036,P0220,kickoff,2025-07-11
E00399,C0036,P0220,first_login,2025-07-29
E00399,C0036,P0220,first_value,2025-08-10
E00399,C0036,P0220,core_complete,2025-08-24
E00400,C0022,P0161,contract_start,2025-01-01
E00400,C0022,P0161,kickoff,2025-01-18
E00400,C0022,P0161,first_login,2025-02-01
E00400,C0022,P0161,first_value,2025-02-02
E00400,C0022,P0161,core_complete,2025-04-11
E00401,C0053,P0085,contract_start,2025-01-01
E00401,C0053,P0085,kickoff,2025-01-18
E00401,C0053,P0085,first_login,2025-01-30
E00401,C0053,P0085,first_value,2025-01-25
E00402,C0039,P0006,contract_start,2025-04-01
E00402,C0039,P0006,kickoff,2025-04-21
E00402,C0039,P0006,first_login,2025-05-03
E00402,C0039,P0006,first_value,2025-05-28
E00402,C0039,P0006,core_complete,2025-06-24
E00403,C0092,P0264,contract_start,2025-11-01
E00404,C0025,P0382,contract_start,2025-09-01
E00404,C0025,P0382,kickoff,2025-09-07
E00404,C0025,P0382,first_login,2025-10-02
E00404,C0025,P0382,first_value,2025-09-23
E00404,C0025,P0382,core_complete,2025-11-30
E00405,C0099,P0379,contract_start,2025-11-01
E00406,C0022,P0188,contract_start,2025-02-01
E00406,C0022,P0188,kickoff,2025-02-04
E00406,C0022,P0188,first_login,2025-02-16
E00406,C0022,P0188,first_value,2025-03-07
E00406,C0022,P0188,core_complete,2025-05-19
E00407,C0027,P0088,contract_start,2024-12-01
E00407,C0027,P0088,kickoff,2024-12-06
E00407,C0027,P0088,first_login,2024-12-11
E00407,C0027,P0088,first_value,2025-02-09
E00407,C0027,P0088,core_complete,2025-04-11
E00408,C0021,P0436,contract_start,2025-05-01
E00408,C0021,P0436,kickoff,2025-05-07
E00408,C0021,P0436,first_login,2025-05-30
E00408,C0021,P0436,first_value,2025-06-18
E00408,C0021,P0436,core_complete,2025-09-04
E00409,C0009,P0002,contract_start,2025-07-01
E00409,C0009,P0002,kickoff,2025-07-04
E00409,C0009,P0002,first_login,2025-08-05
E00409,C0009,P0002,first_value,2025-07-14
E00409,C0009,P0002,core_complete,2025-09-01
E00410,C0005,P0457,contract_start,2025-04-01
E00410,C0005,P0457,kickoff,2025-04-21
E00410,C0005,P0457,first_login,2025-04-21
E00410,C0005,P0457,first_value,2025-05-17
E00410,C0005,P0457,core_complete,2025-08-01
E00411,C0052,P0182,contract_start,2024-12-01
E00411,C0052,P0182,kickoff,2024-12-17
E00411,C0052,P0182,first_login,2024-12-16
E00411,C0052,P0182,first_value,2025-01-07
E00411,C0052,P0182,core_complete,2025-02-02
E00412,C0090,P0005,contract_start,2025-11-01
E00412,C0090,P0005,kickoff,2025-11-13
E00412,C0090,P0005,first_login,2025-11-17
E00412,C0090,P0005,first_value,2026-01-12
E00412,C0090,P0005,core_complete,2026-01-29
E00413,C0030,P0461,contract_start,2025-03-01
E00413,C0030,P0461,kickoff,2025-03-12
E00413,C0030,P0461,first_login,2025-03-26
E00413,C0030,P0461,first_value,2025-04-25
E00413,C0030,P0461,core_complete,2025-05-15
E00414,C0059,P0337,contract_start,2025-07-01
E00414,C0059,P0337,kickoff,2025-07-07
E00414,C0059,P0337,first_login,2025-08-02
E00414,C0059,P0337,first_value,2025-07-14
E00414,C0059,P0337,core_complete,2025-09-21
E00415,C0085,P0220,contract_start,2025-06-01
E00415,C0085,P0220,kickoff,2025-06-18
E00415,C0085,P0220,first_login,2025-07-02
E00415,C0085,P0220,first_value,2025-06-21
E00415,C0085,P0220,core_complete,2025-07-21
E00416,C0090,P0337,contract_start,2025-04-01
E00416,C0090,P0337,kickoff,2025-04-14
E00416,C0090,P0337,first_login,2025-04-22
E00416,C0090,P0337,first_value,2025-06-09
E00416,C0090,P0337,core_complete,2025-07-26
E00417,C0084,P0453,contract_start,2025-05-01
E00417,C0084,P0453,kickoff,2025-05-11
E00417,C0084,P0453,first_login,2025-06-02
E00417,C0084,P0453,first_value,2025-07-08
E00417,C0084,P0453,core_complete,2025-08-18
E00418,C0076,P0216,contract_start,2025-04-01
E00418,C0076,P0216,kickoff,2025-04-08
E00418,C0076,P0216,first_login,2025-04-17
E00418,C0076,P0216,first_value,2025-06-13
E00418,C0076,P0216,core_complete,2025-08-29
E00419,C0024,P0492,contract_start,2025-02-01
E00419,C0024,P0492,kickoff,2025-02-22
E00419,C0024,P0492,first_login,2025-02-27
E00419,C0024,P0492,first_value,2025-04-17
E00419,C0024,P0492,core_complete,2025-07-12
E00420,C0039,P0366,contract_start,2025-07-01
E00420,C0039,P0366,kickoff,2025-07-05
E00420,C0039,P0366,first_login,2025-08-01
E00420,C0039,P0366,first_value,2025-08-03
E00420,C0039,P0366,core_complete,2025-09-15
E00421,C0089,P0491,contract_start,2025-06-01
E00422,C0054,P0007,contract_start,2025-02-01
E00422,C0054,P0007,kickoff,2025-02-11
E00422,C0054,P0007,first_login,2025-02-24
E00422,C0054,P0007,first_value,2025-02-27
E00422,C0054,P0007,core_complete,2025-05-04
E00423,C0060,P0378,contract_start,2025-05-01
E00423,C0060,P0378,kickoff,2025-05-20
E00423,C0060,P0378,first_login,2025-05-26
E00423,C0060,P0378,first_value,2025-06-26
E00423,C0060,P0378,core_complete,2025-08-26
E00424,C0082,P0390,contract_start,2025-04-01
E00424,C0082,P0390,kickoff,2025-04-22
E00424,C0082,P0390,first_login,2025-04-13
E00424,C0082,P0390,first_value,2025-04-25
E00424,C0082,P0390,core_complete,2025-06-10
E00425,C0003,P0393,contract_start,2025-02-01
E00425,C0003,P0393,kickoff,2025-02-20
E00425,C0003,P0393,first_login,2025-02-11
E00425,C0003,P0393,first_value,2025-02-27
E00425,C0003,P0393,core_complete,2025-03-16
E00426,C0023,P0220,contract_start,2025-11-01
E00426,C0023,P0220,kickoff,2025-11-06
E00426,C0023,P0220,first_login,2025-11-24
E00426,C0023,P0220,first_value,2025-12-18
E00426,C0023,P0220,core_complete,2026-01-28
E00427,C0092,P0438,contract_start,2025-01-01
E00427,C0092,P0438,kickoff,2025-01-16
E00428,C0020,P0099,contract_start,2025-02-01
E00428,C0020,P0099,kickoff,2025-02-12
E00428,C0020,P0099,first_login,2025-02-19
E00428,C0020,P0099,first_value,2025-04-06
E00428,C0020,P0099,core_complete,2025-04-28
E00429,C0014,P0027,contract_start,2025-09-01
E00429,C0014,P0027,kickoff,2025-09-20
E00429,C0014,P0027,first_login,2025-10-03
E00429,C0014,P0027,first_value,2025-09-28
E00429,C0014,P0027,core_complete,2025-11-24
E00430,C0079,P0219,contract_start,2025-04-01
E00430,C0079,P0219,kickoff,2025-04-06
E00430,C0079,P0219,first_login,2025-05-06
E00430,C0079,P0219,first_value,2025-06-12
E00430,C0079,P0219,core_complete,2025-06-24
E00431,C0072,P0138,contract_start,2025-06-01
E00431,C0072,P0138,kickoff,2025-06-11
E00431,C0072,P0138,first_login,2025-06-16
E00431,C0072,P0138,first_value,2025-07-06
E00431,C0072,P0138,core_complete,2025-08-19
E00432,C0020,P0459,contract_start,2025-05-01
E00432,C0020,P0459,kickoff,2025-05-10
E00432,C0020,P0459,first_login,2025-05-31
E00432,C0020,P0459,first_value,2025-07-13
E00432,C0020,P0459,core_complete,2025-09-09
E00433,C0020,P0165,contract_start,2024-12-01
E00433,C0020,P0165,kickoff,2024-12-19
E00433,C0020,P0165,first_login,2024-12-17
E00433,C0020,P0165,first_value,2024-12-22
E00433,C0020,P0165,core_complete,2025-01-27
E00434,C0091,P0130,contract_start,2025-04-01
E00434,C0091,P0130,kickoff,2025-04-16
E00434,C0091,P0130,first_login,2025-04-12
E00434,C0091,P0130,first_value,2025-05-11
E00434,C0091,P0130,core_complete,2025-06-16
E00435,C0091,P0007,contract_start,2025-04-01
E00435,C0091,P0007,kickoff,2025-04-07
E00435,C0091,P0007,first_login,2025-04-10
E00435,C0091,P0007,first_value,2025-06-12
E00435,C0091,P0007,core_complete,2025-07-05
E00436,C0095,P0302,contract_start,2025-11-01
E00436,C0095,P0302,kickoff,2025-11-06
E00436,C0095,P0302,first_login,2025-11-11
E00436,C0095,P0302,first_value,2025-12-28
E00436,C0095,P0302,core_complete,2026-01-24
E00437,C0014,P0045,contract_start,2025-04-01
E00437,C0014,P0045,kickoff,2025-04-04
E00437,C0014,P0045,first_login,2025-04-20
E00437,C0014,P0045,first_value,2025-04-21
E00437,C0014,P0045,core_complete,2025-06-01
E00438,C0091,P0496,contract_start,2025-11-01
E00438,C0091,P0496,kickoff,2025-11-16
E00438,C0091,P0496,first_login,2025-11-28
E00438,C0091,P0496,first_value,2025-12-28
E00438,C0091,P0496,core_complete,2026-01-11
E00439,C0045,P0280,contract_start,2025-07-01
E00439,C0045,P0280,kickoff,2025-07-15
E00439,C0045,P0280,first_login,2025-08-04
E00439,C0045,P0280,first_value,2025-07-16
E00439,C0045,P0280,core_complete,2025-09-03
E00440,C0090,P0079,contract_start,2025-07-01
E00440,C0090,P0079,kickoff,2025-07-12
E00440,C0090,P0079,first_login,2025-07-13
E00440,C0090,P0079,first_value,2025-08-31
E00440,C0090,P0079,core_complete,2025-11-05
E00441,C0054,P0389,contract_start,2025-06-01
E00441,C0054,P0389,kickoff,2025-06-11
E00441,C0054,P0389,first_login,2025-07-01
E00441,C0054,P0389,first_value,2025-08-08
E00441,C0054,P0389,core_complete,2025-10-28
E00442,C0027,P0035,contract_start,2025-07-01
E00442,C0027,P0035,kickoff,2025-07-12
E00442,C0027,P0035,first_login,2025-07-29
E00442,C0027,P0035,first_value,2025-07-29
E00442,C0027,P0035,core_complete,2025-08-23
E00443,C0075,P0141,contract_start,2025-08-01
E00443,C0075,P0141,kickoff,2025-08-07
E00443,C0075,P0141,first_login,2025-09-03
E00443,C0075,P0141,first_value,2025-09-16
E00443,C0075,P0141,core_complete,2025-12-14
E00444,C0096,P0356,contract_start,2025-09-01
E00444,C0096,P0356,kickoff,2025-09-22
E00444,C0096,P0356,first_login,2025-09-30
E00444,C0096,P0356,first_value,2025-10-30
E00444,C0096,P0356,core_complete,2025-11-27
E00445,C0014,P0446,contract_start,2025-06-01
E00445,C0014,P0446,kickoff,2025-06-17
E00445,C0014,P0446,first_login,2025-07-03
E00445,C0014,P0446,first_value,2025-08-04
E00445,C0014,P0446,core_complete,2025-09-18
E00446,C0033,P0200,contract_start,2025-08-01
E00446,C0033,P0200,kickoff,2025-08-14
E00446,C0033,P0200,first_login,2025-08-18
E00446,C0033,P0200,first_value,2025-09-03
E00446,C0033,P0200,core_complete,2025-11-20
E00447,C0019,P0293,contract_start,2025-03-01
E00447,C0019,P0293,kickoff,2025-03-08
E00447,C0019,P0293,first_login,2025-03-20
E00447,C0019,P0293,first_value,2025-04-23
E00447,C0019,P0293,core_complete,2025-05-10
E00448,C0038,P0369,contract_start,2024-12-01
E00448,C0038,P0369,kickoff,2024-12-21
E00448,C0038,P0369,first_login,2024-12-11
E00448,C0038,P0369,first_value,2025-01-07
E00448,C0038,P0369,core_complete,2025-01-21
E00449,C0086,P0283,contract_start,2025-03-01
E00449,C0086,P0283,kickoff,2025-03-09
E00449,C0086,P0283,first_login,2025-04-02
E00449,C0086,P0283,first_value,2025-03-15
E00450,C0027,P0328,contract_start,2024-12-01
E00450,C0027,P0328,kickoff,2024-12-15
E00450,C0027,P0328,first_login,2024-12-25
E00450,C0027,P0328,first_value,2025-01-13
E00450,C0027,P0328,core_complete,2025-03-08
E00451,C0038,P0405,contract_start,2025-04-01
E00451,C0038,P0405,kickoff,2025-04-20
E00451,C0038,P0405,first_login,2025-04-09
E00451,C0038,P0405,first_value,2025-06-04
E00451,C0038,P0405,core_complete,2025-07-05
E00452,C0018,P0001,contract_start,2025-03-01
E00452,C0018,P0001,kickoff,2025-03-20
E00452,C0018,P0001,first_login,2025-03-24
E00452,C0018,P0001,first_value,2025-03-22
E00452,C0018,P0001,core_complete,2025-06-03
E00453,C0028,P0362,contract_start,2025-05-01
E00453,C0028,P0362,kickoff,2025-05-14
E00453,C0028,P0362,first_login,2025-05-09
E00453,C0028,P0362,first_value,2025-05-26
E00453,C0028,P0362,core_complete,2025-06-16
E00454,C0059,P0030,contract_start,2025-06-01
E00454,C0059,P0030,kickoff,2025-06-22
E00454,C0059,P0030,first_login,2025-06-29
E00454,C0059,P0030,first_value,2025-07-07
E00454,C0059,P0030,core_complete,2025-08-13
E00455,C0071,P0498,contract_start,2025-03-01
E00455,C0071,P0498,kickoff,2025-03-15
E00455,C0071,P0498,first_login,2025-03-16
E00455,C0071,P0498,first_value,2025-03-18
E00456,C0083,P0353,contract_start,2025-09-01
E00456,C0083,P0353,kickoff,2025-09-08
E00456,C0083,P0353,first_login,2025-09-19
E00456,C0083,P0353,first_value,2025-09-19
E00456,C0083,P0353,core_complete,2025-12-01
E00457,C0072,P0113,contract_start,2025-04-01
E00457,C0072,P0113,kickoff,2025-04-19
E00457,C0072,P0113,first_login,2025-04-23
E00457,C0072,P0113,first_value,2025-05-07
E00457,C0072,P0113,core_complete,2025-07-28
E00458,C0064,P0119,contract_start,2025-09-01
E00458,C0064,P0119,kickoff,2025-09-16
E00458,C0064,P0119,first_login,2025-09-16
E00458,C0064,P0119,first_value,2025-11-10
E00458,C0064,P0119,core_complete,2025-11-24
E00459,C0049,P0236,contract_start,2025-07-01
E00459,C0049,P0236,kickoff,2025-07-29
E00460,C0089,P0483,contract_start,2025-02-01
E00461,C0024,P0091,contract_start,2024-12-01
E00461,C0024,P0091,kickoff,2024-12-05
E00461,C0024,P0091,first_login,2024-12-21
E00461,C0024,P0091,first_value,2024-12-21
E00461,C0024,P0091,core_complete,2025-03-06
E00462,C0003,P0219,contract_start,2025-03-01
E00462,C0003,P0219,kickoff,2025-03-08
E00462,C0003,P0219,first_login,2025-03-20
E00462,C0003,P0219,first_value,2025-04-09
E00462,C0003,P0219,core_complete,2025-05-05
E00463,C0025,P0270,contract_start,2025-10-01
E00463,C0025,P0270,kickoff,2025-10-18
E00463,C0025,P0270,first_login,2025-10-19
E00463,C0025,P0270,first_value,2025-12-11
E00463,C0025,P0270,core_complete,2026-02-22
E00464,C0055,P0011,contract_start,2024-12-01
E00464,C0055,P0011,kickoff,2024-12-18
E00464,C0055,P0011,first_login,2024-12-26
E00464,C0055,P0011,first_value,2025-01-05
E00464,C0055,P0011,core_complete,2025-03-01
E00465,C0061,P0395,contract_start,2025-10-01
E00465,C0061,P0395,kickoff,2025-10-13
E00465,C0061,P0395,first_login,2025-10-28
E00465,C0061,P0395,first_value,2025-10-23
E00465,C0061,P0395,core_complete,2026-01-15
E00466,C0099,P0005,contract_start,2025-10-01
E00466,C0099,P0005,kickoff,2025-10-18
E00467,C0092,P0246,contract_start,2025-05-01
E00467,C0092,P0246,kickoff,2025-05-27
E00468,C0017,P0125,contract_start,2025-04-01
E00468,C0017,P0125,kickoff,2025-04-04
E00468,C0017,P0125,first_login,2025-04-22
E00468,C0017,P0125,first_value,2025-05-01
E00468,C0017,P0125,core_complete,2025-06-12
E00469,C0062,P0023,contract_start,2025-04-01
E00470,C0047,P0468,contract_start,2025-01-01
E00470,C0047,P0468,kickoff,2025-01-15
E00470,C0047,P0468,first_login,2025-01-31
E00470,C0047,P0468,first_value,2025-02-02
E00470,C0047,P0468,core_complete,2025-02-17
E00471,C0015,P0336,contract_start,2025-06-01
E00471,C0015,P0336,kickoff,2025-06-06
E00471,C0015,P0336,first_login,2025-07-02
E00471,C0015,P0336,first_value,2025-07-18
E00471,C0015,P0336,core_complete,2025-08-15
E00472,C0075,P0367,contract_start,2025-10-01
E00472,C0075,P0367,kickoff,2025-10-12
E00472,C0075,P0367,first_login,2025-10-22
E00472,C0075,P0367,first_value,2025-10-22
E00472,C0075,P0367,core_complete,2025-12-21
E00473,C0047,P0490,contract_start,2025-01-01
E00473,C0047,P0490,kickoff,2025-01-08
E00473,C0047,P0490,first_login,2025-01-19
E00473,C0047,P0490,first_value,2025-03-04
E00473,C0047,P0490,core_complete,2025-05-14
E00474,C0052,P0473,contract_start,2025-09-01
E00474,C0052,P0473,kickoff,2025-09-13
E00474,C0052,P0473,first_login,2025-09-14
E00474,C0052,P0473,first_value,2025-09-28
E00474,C0052,P0473,core_complete,2025-10-15
E00475,C0009,P0272,contract_start,2025-09-01
E00475,C0009,P0272,kickoff,2025-09-10
E00475,C0009,P0272,first_login,2025-09-12
E00475,C0009,P0272,first_value,2025-09-12
E00475,C0009,P0272,core_complete,2025-12-05
E00476,C0032,P0342,contract_start,2025-10-01
E00476,C0032,P0342,kickoff,2025-10-13
E00476,C0032,P0342,first_login,2025-10-15
E00476,C0032,P0342,first_value,2025-12-03
E00476,C0032,P0342,core_complete,2026-02-18
E00477,C0055,P0139,contract_start,2025-04-01
E00477,C0055,P0139,kickoff,2025-04-12
E00477,C0055,P0139,first_login,2025-04-16
E00477,C0055,P0139,first_value,2025-04-25
E00477,C0055,P0139,core_complete,2025-07-17
E00478,C0074,P0442,contract_start,2025-04-01
E00478,C0074,P0442,kickoff,2025-04-15
E00478,C0074,P0442,first_login,2025-04-12
E00478,C0074,P0442,first_value,2025-06-03
E00478,C0074,P0442,core_complete,2025-08-06
E00479,C0054,P0229,contract_start,2025-02-01
E00479,C0054,P0229,kickoff,2025-02-06
E00479,C0054,P0229,first_login,2025-03-05
E00479,C0054,P0229,first_value,2025-04-16
E00479,C0054,P0229,core_complete,2025-07-07
E00480,C0012,P0143,contract_start,2025-01-01
E80001,C0006,P0276,contract_start,2025-09-07
E80001,C0006,P0276,kickoff,2025-09-18
E80001,C0006,P0276,first_login,2025-09-24
E80001,C0006,P0276,first_value,2025-11-17
E80001,C0006,P0276,core_complete,2026-02-14
E80002,C0076,P0445,contract_start,2025-09-10
E80002,C0076,P0445,kickoff,2025-09-24
E80002,C0076,P0445,first_login,2025-10-13
E80002,C0076,P0445,first_value,2025-10-29
E80002,C0076,P0445,core_complete,2025-11-22
E80003,C0038,P0331,contract_start,2025-08-18
E80003,C0038,P0331,kickoff,2025-08-26
E80003,C0038,P0331,first_login,2025-09-08
E80003,C0038,P0331,first_value,2025-10-23
E80003,C0038,P0331,core_complete,2026-01-04
E80004,C0024,P0065,contract_start,2025-07-24
E80004,C0024,P0065,kickoff,2025-08-05
E80004,C0024,P0065,first_login,2025-08-21
E80004,C0024,P0065,first_value,2025-09-28
E80004,C0024,P0065,core_complete,2025-12-03
E80005,C0010,P0166,contract_start,2026-01-22
E80005,C0010,P0166,kickoff,2026-01-28
E80005,C0010,P0166,first_login,2026-02-14
E80005,C0010,P0166,first_value,2026-02-25
E80005,C0010,P0166,core_complete,2026-04-11
E80006,C0025,P0050,contract_start,2025-11-20
E80006,C0025,P0050,kickoff,2025-11-23
E80006,C0025,P0050,first_login,2025-12-02
E80006,C0025,P0050,first_value,2025-12-23
E80006,C0025,P0050,core_complete,2026-02-21
E80007,C0078,P0309,contract_start,2025-07-31
E80007,C0078,P0309,kickoff,2025-08-07
E80007,C0078,P0309,first_login,2025-08-22
E80007,C0078,P0309,first_value,2025-09-13
E80007,C0078,P0309,core_complete,2025-11-14
E80008,C0044,P0104,contract_start,2025-10-27
E80008,C0044,P0104,kickoff,2025-11-07
E80008,C0044,P0104,first_login,2025-11-25
E80008,C0044,P0104,first_value,2025-11-17
E80008,C0044,P0104,core_complete,2025-12-02
E90001,C0002,P0366,contract_start,2025-08-01
E90001,C0002,P0366,kickoff,2025-08-12
E90001,C0002,P0366,first_login,2025-08-31
E90001,C0002,P0366,first_value,2025-09-14
E90001,C0002,P0366,core_complete,2025-10-06
E90002,C0076,P0445,contract_start,2025-08-01
E90002,C0076,P0445,kickoff,2025-08-06
E90002,C0076,P0445,first_login,2025-08-13
E90002,C0076,P0445,first_value,2025-09-25
E90002,C0076,P0445,core_complete,2025-12-08
E90003,C0027,P0151,contract_start,2026-01-01
E90003,C0027,P0151,kickoff,2026-01-06
E90003,C0027,P0151,first_login,2026-01-11
E90003,C0027,P0151,first_value,2026-01-22
E90003,C0027,P0151,core_complete,2026-02-18
E90004,C0084,P0267,contract_start,2025-11-01
E90004,C0084,P0267,kickoff,2025-11-08
E90004,C0084,P0267,first_login,2025-11-25
E90004,C0084,P0267,first_value,2026-01-05
E90004,C0084,P0267,core_complete,2026-01-19
E90005,C0056,P0025,contract_start,2026-02-01
E90005,C0056,P0025,kickoff,2026-02-19
E90005,C0056,P0025,first_login,2026-03-04
E90005,C0056,P0025,first_value,2026-04-03
E90005,C0056,P0025,core_complete,2026-06-27
E90006,C0040,P0397,contract_start,2026-02-01
E90006,C0040,P0397,kickoff,2026-04-02
E90007,C0054,P0389,contract_start,2025-12-01
E90007,C0054,P0389,kickoff,2025-12-20
E90007,C0054,P0389,first_login,2025-12-30
E90007,C0054,P0389,first_value,2025-12-29
E90007,C0054,P0389,core_complete,2026-03-11
E90008,C0035,P0051,contract_start,2026-02-01
E90008,C0035,P0051,kickoff,2026-02-19
E90008,C0035,P0051,first_login,2026-03-05
E90008,C0035,P0051,first_value,2026-03-10
E90008,C0035,P0051,core_complete,2026-06-07
E90009,C0062,P0023,contract_start,2025-10-01
E90009,C0062,P0023,kickoff,2025-11-24
E90010,C0087,P0347,contract_start,2026-03-01
E90010,C0087,P0347,kickoff,2026-03-12
E90010,C0087,P0347,first_login,2026-03-14
E90010,C0087,P0347,first_value,2026-05-08
E90010,C0087,P0347,core_complete,2026-06-11
E90011,C0068,P0484,contract_start,2026-02-01
E90011,C0068,P0484,kickoff,2026-02-08
E90011,C0068,P0484,first_login,2026-03-02
E90011,C0068,P0484,first_value,2026-03-21
E90011,C0068,P0484,core_complete,2026-06-16
E90012,C0004,P0054,contract_start,2025-12-01
