entitlement_id,cust_id,product_id,month,consumed_units,licensed_amount_month
E00387,C0008,P0223,2025-12-01,4431.0,5000.0
E00387,C0008,P0223,2026-01-01,2798.0,5000.0
E00388,C0074,P0064,2025-09-01,16.4,100.0
E00388,C0074,P0064,2025-10-01,36.95,100.0
E00388,C0074,P0064,2025-11-01,61.6,100.0
E00388,C0074,P0064,2025-12-01,86.96,100.0
E00388,C0074,P0064,2026-01-01,59.22,100.0
E00388,C0074,P0064,2026-02-01,84.72,100.0
E00388,C0074,P0064,2026-03-01,82.45,100.0
E00388,C0074,P0064,2026-04-01,56.72,100.0
E00388,C0074,P0064,2026-05-01,108.83,100.0
E00388,C0074,P0064,2026-06-01,72.34,100.0
E00388,C0074,P0064,2026-07-01,91.82,100.0
E00388,C0074,P0064,2026-08-01,33.97,100.0
E00389,C0082,P0046,2025-06-01,75.33,100.0
E00389,C0082,P0046,2025-07-01,142.91,100.0
E00389,C0082,P0046,2025-08-01,135.03,100.0
E00389,C0082,P0046,2025-09-01,151.22,100.0
E00389,C0082,P0046,2025-10-01,131.86,100.0
E00389,C0082,P0046,2025-11-01,142.11,100.0
E00389,C0082,P0046,2025-12-01,144.19,100.0
E00389,C0082,P0046,2026-01-01,144.01,100.0
E00389,C0082,P0046,2026-02-01,149.19,100.0
E00389,C0082,P0046,2026-03-01,147.13,100.0
E00389,C0082,P0046,2026-04-01,159.25,100.0
E00389,C0082,P0046,2026-05-01,138.25,100.0
E00390,C0083,P0116,2025-06-01,155.56,200.0
E00390,C0083,P0116,2025-07-01,263.64,200.0
E00390,C0083,P0116,2025-08-01,282.82,200.0
E00390,C0083,P0116,2025-09-01,269.3,200.0
E00390,C0083,P0116,2025-10-01,270.72,200.0
E00390,C0083,P0116,2025-11-01,316.16,200.0
E00390,C0083,P0116,2025-12-01,259.86,200.0
E00390,C0083,P0116,2026-01-01,266.42,200.0
E00390,C0083,P0116,2026-02-01,248.24,200.0
E00390,C0083,P0116,2026-03-01,241.7,200.0
E00392,C0005,P0414,2025-11-01,456.75,2500.0
E00392,C0005,P0414,2025-12-01,1166.25,2500.0
E00392,C0005,P0414,2026-01-01,1130.5,2500.0
E00392,C0005,P0414,2026-02-01,1509.0,2500.0
E00392,C0005,P0414,2026-03-01,2392.0,2500.0
E00392,C0005,P0414,2026-04-01,1568.5,2500.0
E00392,C0005,P0414,2026-05-01,2280.5,2500.0
E00392,C0005,P0414,2026-06-01,2251.0,2500.0
E00392,C0005,P0414,2026-07-01,1968.0,2500.0
E00392,C0005,P0414,2026-08-01,938.8,2500.0
E00393,C0020,P0312,2025-06-01,40.9,250.0
E00393,C0020,P0312,2025-07-01,123.77,250.0
E00393,C0020,P0312,2025-08-01,112.5,250.0
E00393,C0020,P0312,2025-09-01,203.25,250.0
E00393,C0020,P0312,2025-10-01,248.18,250.0
E00393,C0020,P0312,2025-11-01,179.1,250.0
E00393,C0020,P0312,2025-12-01,215.05,250.0
E00393,C0020,P0312,2026-01-01,167.7,250.0
E00393,C0020,P0312,2026-02-01,207.85,250.0
E00393,C0020,P0312,2026-03-01,246.1,250.0
E00393,C0020,P0312,2026-04-01,255.35,250.0
E00394,C0007,P0200,2025-06-01,3862.41,1000.0
E00394,C0007,P0200,2025-07-01,3917.8,1000.0
E00394,C0007,P0200,2025-08-01,3968.02,1000.0
E00394,C0007,P0200,2025-09-01,3.53,1000.0
E00395,C0039,P0066,2025-11-01,875.2,
E00395,C0039,P0066,2025-12-01,1338.4,
E00395,C0039,P0066,2026-01-01,2292.0,
E00395,C0039,P0066,2026-02-01,2796.8,
E00395,C0039,P0066,2026-03-01,3373.6,
E00395,C0039,P0066,2026-04-01,2848.0,
E00395,C0039,P0066,2026-05-01,2749.2,
E00395,C0039,P0066,2026-06-01,2407.6,
E00395,C0039,P0066,2026-07-01,3150.8,
E00395,C0039,P0066,2026-08-01,1201.12,
E00396,C0073,P0074,2025-08-01,84.05,500.0
E00396,C0073,P0074,2025-09-01,228.85,500.0
E00396,C0073,P0074,2025-10-01,299.4,500.0
E00396,C0073,P0074,2025-11-01,310.3,500.0
E00396,C0073,P0074,2025-12-01,364.05,500.0
E00396,C0073,P0074,2026-01-01,414.4,500.0
E00396,C0073,P0074,2026-02-01,403.8,500.0
E00396,C0073,P0074,2026-03-01,263.75,500.0
E00396,C0073,P0074,2026-04-01,464.85,500.0
E00396,C0073,P0074,2026-05-01,288.95,500.0
E00396,C0073,P0074,2026-06-01,440.3,500.0
E00396,C0073,P0074,2026-07-01,410.95,500.0
E00397,C0014,P0328,2025-06-01,5.39,40.0
E00397,C0014,P0328,2025-07-01,19.24,40.0
E00397,C0014,P0328,2025-08-01,20.32,40.0
E00397,C0014,P0328,2025-09-01,36.5,40.0
E00397,C0014,P0328,2025-10-01,32.73,40.0
E00397,C0014,P0328,2025-11-01,31.08,40.0
E00397,C0014,P0328,2025-12-01,25.14,40.0
E00397,C0014,P0328,2026-01-01,30.41,40.0
E00397,C0014,P0328,2026-02-01,29.0,40.0
E00397,C0014,P0328,2026-03-01,34.08,40.0
E00398,C0023,P0094,2025-06-01,2052.0,10000.0
E00398,C0023,P0094,2025-07-01,4540.0,10000.0
E00398,C0023,P0094,2025-08-01,7704.0,10000.0
E00398,C0023,P0094,2025-09-01,8561.0,10000.0
E00398,C0023,P0094,2025-10-01,5932.0,10000.0
E00398,C0023,P0094,2025-11-01,7664.0,10000.0
E00398,C0023,P0094,2025-12-01,8972.0,10000.0
E00398,C0023,P0094,2026-01-01,7831.0,10000.0
E00398,C0023,P0094,2026-02-01,7028.0,10000.0
E00399,C0036,P0220,2025-07-01,121.45,500.0
E00399,C0036,P0220,2025-08-01,211.0,500.0
E00399,C0036,P0220,2025-09-01,215.7,500.0
E00399,C0036,P0220,2025-10-01,330.6,500.0
E00399,C0036,P0220,2025-11-01,429.5,500.0
E00399,C0036,P0220,2025-12-01,406.25,500.0
E00399,C0036,P0220,2026-01-01,317.45,500.0
E00399,C0036,P0220,2026-02-01,347.8,500.0
E00399,C0036,P0220,2026-03-01,438.05,500.0
E00399,C0036,P0220,2026-04-01,335.45,500.0
E00399,C0036,P0220,2026-05-01,395.65,500.0
E00399,C0036,P0220,2026-06-01,283.25,500.0
E00400,C0022,P0161,2025-06-01,640.5,
E00400,C0022,P0161,2025-07-01,1292.8,
E00400,C0022,P0161,2025-08-01,1574.9,
E00400,C0022,P0161,2025-09-01,1581.7,
E00400,C0022,P0161,2025-10-01,1325.7,
E00400,C0022,P0161,2025-11-01,1486.0,
E00400,C0022,P0161,2025-12-01,1268.5,
E00401,C0053,P0085,2025-06-01,347.58,100.0
E00401,C0053,P0085,2025-07-01,396.88,100.0
E00401,C0053,P0085,2025-08-01,328.7,100.0
E00402,C0039,P0006,2025-06-01,5140.0,25000.0
E00402,C0039,P0006,2025-07-01,8190.0,25000.0
E00402,C0039,P0006,2025-08-01,9945.0,25000.0
E00402,C0039,P0006,2025-09-01,19870.0,25000.0
E00402,C0039,P0006,2025-10-01,20482.5,25000.0
E00402,C0039,P0006,2025-11-01,16137.5,25000.0
E00402,C0039,P0006,2025-12-01,19087.5,25000.0
E00402,C0039,P0006,2026-01-01,14702.5,25000.0
E00402,C0039,P0006,2026-02-01,16437.5,25000.0
E00402,C0039,P0006,2026-03-01,16352.5,25000.0
E00404,C0025,P0382,2025-09-01,17.57,100.0
E00404,C0025,P0382,2025-10-01,42.73,100.0
E00404,C0025,P0382,2025-11-01,47.17,100.0
E00404,C0025,P0382,2025-12-01,88.91,100.0
E00404,C0025,P0382,2026-01-01,59.04,100.0
E00404,C0025,P0382,2026-02-01,87.33,100.0
E00404,C0025,P0382,2026-03-01,62.14,100.0
E00404,C0025,P0382,2026-04-01,62.99,100.0
E00404,C0025,P0382,2026-05-01,56.93,100.0
E00404,C0025,P0382,2026-06-01,82.86,100.0
E00404,C0025,P0382,2026-07-01,75.11,100.0
E00404,C0025,P0382,2026-08-01,22.73,100.0
E00406,C0022,P0188,2025-06-01,126.46,200.0
E00406,C0022,P0188,2025-07-01,247.38,200.0
E00406,C0022,P0188,2025-08-01,279.32,200.0
E00406,C0022,P0188,2025-09-01,305.66,200.0
E00406,C0022,P0188,2025-10-01,282.9,200.0
E00406,C0022,P0188,2025-11-01,254.6,200.0
E00406,C0022,P0188,2025-12-01,290.26,200.0
E00406,C0022,P0188,2026-01-01,260.88,200.0
E00407,C0027,P0088,2025-06-01,903.6,4000.0
E00407,C0027,P0088,2025-07-01,1524.0,4000.0
E00407,C0027,P0088,2025-08-01,2899.2,4000.0
E00407,C0027,P0088,2025-09-01,3298.8,4000.0
E00407,C0027,P0088,2025-10-01,3841.6,4000.0
E00407,C0027,P0088,2025-11-01,2988.0,4000.0
E00408,C0021,P0436,2025-06-01,15.15,100.0
E00408,C0021,P0436,2025-07-01,39.53,100.0
E00408,C0021,P0436,2025-08-01,69.19,100.0
E00408,C0021,P0436,2025-09-01,73.41,100.0
E00408,C0021,P0436,2025-10-01,81.16,100.0
E00408,C0021,P0436,2025-11-01,81.95,100.0
E00408,C0021,P0436,2025-12-01,82.3,100.0
E00408,C0021,P0436,2026-01-01,83.59,100.0
E00408,C0021,P0436,2026-02-01,63.75,100.0
E00408,C0021,P0436,2026-03-01,68.87,100.0
E00408,C0021,P0436,2026-04-01,86.67,100.0
E00409,C0009,P0002,2025-07-01,1759.25,2500.0
E00409,C0009,P0002,2025-08-01,3807.5,2500.0
E00409,C0009,P0002,2025-09-01,3860.0,2500.0
E00409,C0009,P0002,2025-10-01,3015.5,2500.0
E00409,C0009,P0002,2025-11-01,3764.5,2500.0
E00409,C0009,P0002,2025-12-01,3376.0,2500.0
E00409,C0009,P0002,2026-01-01,3143.75,2500.0
E00409,C0009,P0002,2026-02-01,3659.0,2500.0
E00409,C0009,P0002,2026-03-01,3171.0,2500.0
E00409,C0009,P0002,2026-04-01,3224.0,2500.0
E00409,C0009,P0002,2026-05-01,3349.25,2500.0
E00409,C0009,P0002,2026-06-01,3674.0,2500.0
E00410,C0005,P0457,2025-06-01,15.25,100.0
E00410,C0005,P0457,2025-07-01,43.47,100.0
E00410,C0005,P0457,2025-08-01,66.17,100.0
E00410,C0005,P0457,2025-09-01,66.69,100.0
E00410,C0005,P0457,2025-10-01,70.71,100.0
E00410,C0005,P0457,2025-11-01,86.22,100.0
E00410,C0005,P0457,2025-12-01,78.45,100.0
E00410,C0005,P0457,2026-01-01,84.13,100.0
E00410,C0005,P0457,2026-02-01,91.11,100.0
E00410,C0005,P0457,2026-03-01,98.22,100.0
E00411,C0052,P0182,2025-06-01,502.0,2500.0
E00411,C0052,P0182,2025-07-01,965.0,2500.0
E00411,C0052,P0182,2025-08-01,1553.5,2500.0
E00411,C0052,P0182,2025-09-01,2426.75,2500.0
E00411,C0052,P0182,2025-10-01,2072.75,2500.0
E00411,C0052,P0182,2025-11-01,2546.25,2500.0
E00412,C0090,P0005,2025-11-01,12.48,50.0
E00412,C0090,P0005,2025-12-01,19.35,50.0
E00412,C0090,P0005,2026-01-01,32.88,50.0
E00412,C0090,P0005,2026-02-01,45.36,50.0
E00412,C0090,P0005,2026-03-01,39.23,50.0
E00412,C0090,P0005,2026-04-01,38.84,50.0
E00412,C0090,P0005,2026-05-01,44.81,50.0
E00412,C0090,P0005,2026-06-01,41.33,50.0
E00412,C0090,P0005,2026-07-01,27.27,50.0
E00412,C0090,P0005,2026-08-01,14.97,50.0
E00413,C0030,P0461,2025-06-01,11.07,50.0
E00413,C0030,P0461,2025-07-01,18.57,50.0
E00413,C0030,P0461,2025-08-01,27.28,50.0
E00413,C0030,P0461,2025-09-01,42.5,50.0
E00413,C0030,P0461,2025-10-01,38.9,50.0
E00413,C0030,P0461,2025-11-01,38.81,50.0
E00413,C0030,P0461,2025-12-01,42.59,50.0
E00413,C0030,P0461,2026-01-01,45.67,50.0
E00413,C0030,P0461,2026-02-01,32.02,50.0
E00414,C0059,P0337,2025-07-01,28.91,40.0
E00414,C0059,P0337,2025-08-01,59.51,40.0
E00414,C0059,P0337,2025-09-01,58.62,40.0
E00414,C0059,P0337,2025-10-01,55.38,40.0
E00414,C0059,P0337,2025-11-01,57.77,40.0
E00414,C0059,P0337,2025-12-01,55.88,40.0
E00414,C0059,P0337,2026-01-01,56.67,40.0
E00414,C0059,P0337,2026-02-01,61.71,40.0
E00414,C0059,P0337,2026-03-01,57.19,40.0
E00414,C0059,P0337,2026-04-01,54.98,40.0
E00414,C0059,P0337,2026-05-01,55.96,40.0
E00414,C0059,P0337,2026-06-01,61.53,40.0
E00415,C0085,P0220,2025-06-01,396.8,
E00415,C0085,P0220,2025-07-01,709.4,
E00415,C0085,P0220,2025-08-01,1225.0,
E00415,C0085,P0220,2025-09-01,1560.4,
E00415,C0085,P0220,2025-10-01,1519.4,
E00415,C0085,P0220,2025-11-01,1380.4,
E00415,C0085,P0220,2025-12-01,1182.6,
E00415,C0085,P0220,2026-01-01,1192.8,
E00415,C0085,P0220,2026-02-01,1749.8,
E00415,C0085,P0220,2026-03-01,1828.4,
E00415,C0085,P0220,2026-04-01,1724.6,
E00415,C0085,P0220,2026-05-01,1373.4,
E00416,C0090,P0337,2025-06-01,37.57,250.0
E00416,C0090,P0337,2025-07-01,106.95,250.0
E00416,C0090,P0337,2025-08-01,129.9,250.0
E00416,C0090,P0337,2025-09-01,194.38,250.0
E00416,C0090,P0337,2025-10-01,189.57,250.0
E00416,C0090,P0337,2025-11-01,159.8,250.0
E00416,C0090,P0337,2025-12-01,207.68,250.0
E00416,C0090,P0337,2026-01-01,214.12,250.0
E00416,C0090,P0337,2026-02-01,163.23,250.0
E00416,C0090,P0337,2026-03-01,186.53,250.0
E00417,C0084,P0453,2025-06-01,409.0,2000.0
E00417,C0084,P0453,2025-07-01,820.4,2000.0
E00417,C0084,P0453,2025-08-01,1582.8,2000.0
E00417,C0084,P0453,2025-09-01,1765.2,2000.0
E00417,C0084,P0453,2025-10-01,1149.2,2000.0
E00417,C0084,P0453,2025-11-01,1589.8,2000.0
E00417,C0084,P0453,2025-12-01,1496.6,2000.0
E00417,C0084,P0453,2026-01-01,1883.0,2000.0
E00417,C0084,P0453,2026-02-01,1753.4,2000.0
E00417,C0084,P0453,2026-03-01,1347.2,2000.0
E00417,C0084,P0453,2026-04-01,1522.2,2000.0
E00418,C0076,P0216,2025-06-01,8.29,40.0
E00418,C0076,P0216,2025-07-01,17.04,40.0
E00418,C0076,P0216,2025-08-01,20.07,40.0
E00418,C0076,P0216,2025-09-01,37.93,40.0
E00418,C0076,P0216,2025-10-01,30.8,40.0
E00418,C0076,P0216,2025-11-01,33.07,40.0
E00418,C0076,P0216,2025-12-01,28.66,40.0
E00418,C0076,P0216,2026-01-01,32.5,40.0
E00418,C0076,P0216,2026-02-01,29.48,40.0
E00418,C0076,P0216,2026-03-01,37.42,40.0
E00419,C0024,P0492,2025-06-01,65.04,400.0
E00419,C0024,P0492,2025-07-01,113.52,400.0
E00419,C0024,P0492,2025-08-01,273.24,400.0
E00419,C0024,P0492,2025-09-01,400.68,400.0
E00419,C0024,P0492,2025-10-01,275.4,400.0
E00419,C0024,P0492,2025-11-01,378.88,400.0
E00419,C0024,P0492,2025-12-01,239.32,400.0
E00419,C0024,P0492,2026-01-01,338.84,400.0
E00420,C0039,P0366,2025-07-01,928.5,5000.0
E00420,C0039,P0366,2025-08-01,1511.0,5000.0
E00420,C0039,P0366,2025-09-01,2426.0,5000.0
E00420,C0039,P0366,2025-10-01,3100.0,5000.0
E00420,C0039,P0366,2025-11-01,4051.0,5000.0
E00420,C0039,P0366,2025-12-01,3048.0,5000.0
E00420,C0039,P0366,2026-01-01,3734.0,5000.0
E00420,C0039,P0366,2026-02-01,3989.5,5000.0
E00420,C0039,P0366,2026-03-01,4100.5,5000.0
E00420,C0039,P0366,2026-04-01,4328.5,5000.0
E00420,C0039,P0366,2026-05-01,3039.0,5000.0
E00420,C0039,P0366,2026-06-01,4641.5,5000.0
E00422,C0054,P0007,2025-06-01,18.09,100.0
E00422,C0054,P0007,2025-07-01,41.18,100.0
E00422,C0054,P0007,2025-08-01,57.13,100.0
E00422,C0054,P0007,2025-09-01,78.73,100.0
E00422,C0054,P0007,2025-10-01,74.05,100.0
E00422,C0054,P0007,2025-11-01,100.5,100.0
E00422,C0054,P0007,2025-12-01,79.78,100.0
E00422,C0054,P0007,2026-01-01,89.33,100.0
E00423,C0060,P0378,2025-06-01,184.3,1000.0
E00423,C0060,P0378,2025-07-01,334.3,1000.0
E00423,C0060,P0378,2025-08-01,595.1,1000.0
E00423,C0060,P0378,2025-09-01,843.0,1000.0
E00423,C0060,P0378,2025-10-01,1030.6,1000.0
E00423,C0060,P0378,2025-11-01,893.6,1000.0
E00423,C0060,P0378,2025-12-01,849.6,1000.0
E00423,C0060,P0378,2026-01-01,1036.5,1000.0
E00423,C0060,P0378,2026-02-01,783.9,1000.0
E00423,C0060,P0378,2026-03-01,874.1,1000.0
E00423,C0060,P0378,2026-04-01,773.7,1000.0
E00424,C0082,P0390,2025-06-01,1569.0,2500.0
E00424,C0082,P0390,2025-07-01,3706.0,2500.0
E00424,C0082,P0390,2025-08-01,3510.25,2500.0
E00424,C0082,P0390,2025-09-01,3983.25,2500.0
E00424,C0082,P0390,2025-10-01,3893.25,2500.0
E00424,C0082,P0390,2025-11-01,3279.5,2500.0
E00424,C0082,P0390,2025-12-01,3632.25,2500.0
E00424,C0082,P0390,2026-01-01,3733.0,2500.0
E00424,C0082,P0390,2026-02-01,3422.0,2500.0
E00424,C0082,P0390,2026-03-01,3363.75,2500.0
E00425,C0003,P0393,2025-06-01,12.26,50.0
E00425,C0003,P0393,2025-07-01,20.94,50.0
E00425,C0003,P0393,2025-08-01,27.38,50.0
E00425,C0003,P0393,2025-09-01,36.09,50.0
E00425,C0003,P0393,2025-10-01,33.27,50.0
E00425,C0003,P0393,2025-11-01,40.52,50.0
E00425,C0003,P0393,2025-12-01,39.46,50.0
E00425,C0003,P0393,2026-01-01,27.52,50.0
E00426,C0023,P0220,2025-11-01,36.84,200.0
E00426,C0023,P0220,2025-12-01,89.66,200.0
E00426,C0023,P0220,2026-01-01,86.4,200.0
E00426,C0023,P0220,2026-02-01,181.12,200.0
E00426,C0023,P0220,2026-03-01,167.56,200.0
E00426,C0023,P0220,2026-04-01,135.0,200.0
E00426,C0023,P0220,2026-05-01,127.48,200.0
E00426,C0023,P0220,2026-06-01,154.64,200.0
E00426,C0023,P0220,2026-07-01,160.68,200.0
E00426,C0023,P0220,2026-08-01,72.42,200.0
E00428,C0020,P0099,2025-06-01,327.0,2000.0
E00428,C0020,P0099,2025-07-01,809.4,2000.0
E00428,C0020,P0099,2025-08-01,1142.2,2000.0
E00428,C0020,P0099,2025-09-01,1520.0,2000.0
E00428,C0020,P0099,2025-10-01,1981.2,2000.0
E00428,C0020,P0099,2025-11-01,1812.8,2000.0
E00428,C0020,P0099,2025-12-01,1987.8,2000.0
E00428,C0020,P0099,2026-01-01,1597.6,2000.0
E00429,C0014,P0027,2025-09-01,200.0,1000.0
E00429,C0014,P0027,2025-10-01,356.2,1000.0
E00429,C0014,P0027,2025-11-01,751.8,1000.0
E00429,C0014,P0027,2025-12-01,863.1,1000.0
E00429,C0014,P0027,2026-01-01,812.0,1000.0
E00429,C0014,P0027,2026-02-01,740.1,1000.0
E00429,C0014,P0027,2026-03-01,925.9,1000.0
E00429,C0014,P0027,2026-04-01,567.1,1000.0
E00429,C0014,P0027,2026-05-01,792.6,1000.0
E00429,C0014,P0027,2026-06-01,904.6,1000.0
E00429,C0014,P0027,2026-07-01,857.2,1000.0
E00429,C0014,P0027,2026-08-01,284.04,1000.0
E00430,C0079,P0219,2025-06-01,239.4,1000.0
E00430,C0079,P0219,2025-07-01,381.0,1000.0
E00430,C0079,P0219,2025-08-01,527.1,1000.0
E00430,C0079,P0219,2025-09-01,756.6,1000.0
E00430,C0079,P0219,2025-10-01,849.4,1000.0
E00430,C0079,P0219,2025-11-01,787.3,1000.0
E00430,C0079,P0219,2025-12-01,752.1,1000.0
E00430,C0079,P0219,2026-01-01,633.4,1000.0
E00430,C0079,P0219,2026-02-01,707.7,1000.0
E00430,C0079,P0219,2026-03-01,958.2,1000.0
E00431,C0072,P0138,2025-06-01,6.17,40.0
E00431,C0072,P0138,2025-07-01,13.36,40.0
E00431,C0072,P0138,2025-08-01,16.38,40.0
E00431,C0072,P0138,2025-09-01,27.66,40.0
E00431,C0072,P0138,2025-10-01,38.58,40.0
E00431,C0072,P0138,2025-11-01,30.74,40.0
E00431,C0072,P0138,2025-12-01,24.11,40.0
E00431,C0072,P0138,2026-01-01,27.48,40.0
E00431,C0072,P0138,2026-02-01,38.76,40.0
E00431,C0072,P0138,2026-03-01,29.82,40.0
E00431,C0072,P0138,2026-04-01,27.8,40.0
E00431,C0072,P0138,2026-05-01,32.17,40.0
E00432,C0020,P0459,2025-06-01,172.3,1000.0
E00432,C0020,P0459,2025-07-01,364.1,1000.0
E00432,C0020,P0459,2025-08-01,575.3,1000.0
E00432,C0020,P0459,2025-09-01,595.0,1000.0
E00432,C0020,P0459,2025-10-01,1049.1,1000.0
E00432,C0020,P0459,2025-11-01,657.1,1000.0
E00432,C0020,P0459,2025-12-01,580.9,1000.0
E00432,C0020,P0459,2026-01-01,710.6,1000.0
E00432,C0020,P0459,2026-02-01,784.3,1000.0
E00432,C0020,P0459,2026-03-01,717.4,1000.0
E00432,C0020,P0459,2026-04-01,727.8,1000.0
E00433,C0020,P0165,2025-06-01,3.42,20.0
E00433,C0020,P0165,2025-07-01,10.19,20.0
E00433,C0020,P0165,2025-08-01,13.65,20.0
E00433,C0020,P0165,2025-09-01,16.12,20.0
E00433,C0020,P0165,2025-10-01,12.3,20.0
E00433,C0020,P0165,2025-11-01,16.88,20.0
E00434,C0091,P0130,2025-06-01,53.65,250.0
E00434,C0091,P0130,2025-07-01,79.42,250.0
E00434,C0091,P0130,2025-08-01,110.17,250.0
E00434,C0091,P0130,2025-09-01,198.75,250.0
E00434,C0091,P0130,2025-10-01,227.8,250.0
E00434,C0091,P0130,2025-11-01,206.1,250.0
E00434,C0091,P0130,2025-12-01,179.1,250.0
E00434,C0091,P0130,2026-01-01,223.97,250.0
E00434,C0091,P0130,2026-02-01,170.97,250.0
E00434,C0091,P0130,2026-03-01,196.38,250.0
E00435,C0091,P0007,2025-06-01,7.8,50.0
E00435,C0091,P0007,2025-07-01,21.44,50.0
E00435,C0091,P0007,2025-08-01,36.47,50.0
E00435,C0091,P0007,2025-09-01,38.93,50.0
E00435,C0091,P0007,2025-10-01,46.42,50.0
E00435,C0091,P0007,2025-11-01,36.81,50.0
E00435,C0091,P0007,2025-12-01,46.81,50.0
E00435,C0091,P0007,2026-01-01,27.71,50.0
E00435,C0091,P0007,2026-02-01,47.74,50.0
E00435,C0091,P0007,2026-03-01,31.04,50.0
E00436,C0095,P0302,2025-11-01,456.6,2000.0
E00436,C0095,P0302,2025-12-01,561.2,2000.0
E00436,C0095,P0302,2026-01-01,794.0,2000.0
E00436,C0095,P0302,2026-02-01,1727.0,2000.0
E00436,C0095,P0302,2026-03-01,1866.2,2000.0
E00436,C0095,P0302,2026-04-01,1527.6,2000.0
E00436,C0095,P0302,2026-05-01,1771.2,2000.0
E00436,C0095,P0302,2026-06-01,1775.8,2000.0
E00436,C0095,P0302,2026-07-01,1899.0,2000.0
E00436,C0095,P0302,2026-08-01,638.32,2000.0
E00437,C0014,P0045,2025-06-01,17.25,100.0
E00437,C0014,P0045,2025-07-01,50.31,100.0
E00437,C0014,P0045,2025-08-01,75.25,100.0
E00437,C0014,P0045,2025-09-01,76.28,100.0
E00437,C0014,P0045,2025-10-01,69.3,100.0
E00437,C0014,P0045,2025-11-01,65.97,100.0
E00437,C0014,P0045,2025-12-01,64.24,100.0
E00437,C0014,P0045,2026-01-01,83.08,100.0
E00437,C0014,P0045,2026-02-01,72.61,100.0
E00437,C0014,P0045,2026-03-01,102.84,100.0
E00438,C0091,P0496,2025-11-01,11.55,50.0
E00438,C0091,P0496,2025-12-01,20.3,50.0
E00438,C0091,P0496,2026-01-01,34.12,50.0
E00438,C0091,P0496,2026-02-01,37.15,50.0
E00438,C0091,P0496,2026-03-01,49.96,50.0
E00438,C0091,P0496,2026-04-01,36.53,50.0
E00438,C0091,P0496,2026-05-01,31.24,50.0
E00438,C0091,P0496,2026-06-01,45.34,50.0
E00438,C0091,P0496,2026-07-01,33.99,50.0
E00438,C0091,P0496,2026-08-01,18.8,50.0
E00439,C0045,P0280,2025-07-01,79.84,100.0
E00439,C0045,P0280,2025-08-01,123.31,100.0
E00439,C0045,P0280,2025-09-01,147.47,100.0
E00439,C0045,P0280,2025-10-01,139.99,100.0
E00439,C0045,P0280,2025-11-01,144.35,100.0
E00439,C0045,P0280,2025-12-01,124.61,100.0
E00439,C0045,P0280,2026-01-01,135.91,100.0
E00439,C0045,P0280,2026-02-01,145.33,100.0
E00439,C0045,P0280,2026-03-01,149.27,100.0
E00439,C0045,P0280,2026-04-01,124.62,100.0
E00439,C0045,P0280,2026-05-01,126.3,100.0
E00439,C0045,P0280,2026-06-01,154.67,100.0
E00440,C0090,P0079,2025-07-01,26.27,100.0
E00440,C0090,P0079,2025-08-01,39.99,100.0
E00440,C0090,P0079,2025-09-01,43.05,100.0
E00440,C0090,P0079,2025-10-01,91.52,100.0
E00440,C0090,P0079,2025-11-01,61.8,100.0
E00440,C0090,P0079,2025-12-01,71.55,100.0
E00440,C0090,P0079,2026-01-01,63.63,100.0
E00440,C0090,P0079,2026-02-01,54.44,100.0
E00440,C0090,P0079,2026-03-01,77.24,100.0
E00440,C0090,P0079,2026-04-01,77.05,100.0
E00440,C0090,P0079,2026-05-01,77.47,100.0
E00440,C0090,P0079,2026-06-01,78.75,100.0
E00441,C0054,P0389,2025-06-01,159.5,1000.0
E00441,C0054,P0389,2025-07-01,334.5,1000.0
E00441,C0054,P0389,2025-08-01,409.8,1000.0
E00441,C0054,P0389,2025-09-01,868.7,1000.0
E00441,C0054,P0389,2025-10-01,710.0,1000.0
E00441,C0054,P0389,2025-11-01,708.1,1000.0
E00441,C0054,P0389,2025-12-01,580.3,1000.0
E00441,C0054,P0389,2026-01-01,618.6,1000.0
E00441,C0054,P0389,2026-02-01,743.7,1000.0
E00441,C0054,P0389,2026-03-01,1022.3,1000.0
E00441,C0054,P0389,2026-04-01,760.1,1000.0
E00441,C0054,P0389,2026-05-01,665.8,1000.0
E00442,C0027,P0035,2025-07-01,39.1,250.0
E00442,C0027,P0035,2025-08-01,100.83,250.0
E00442,C0027,P0035,2025-09-01,193.03,250.0
E00442,C0027,P0035,2025-10-01,174.15,250.0
E00442,C0027,P0035,2025-11-01,239.62,250.0
E00442,C0027,P0035,2025-12-01,182.32,250.0
E00442,C0027,P0035,2026-01-01,246.4,250.0
E00442,C0027,P0035,2026-02-01,190.5,250.0
E00442,C0027,P0035,2026-03-01,223.65,250.0
E00442,C0027,P0035,2026-04-01,240.47,250.0
E00442,C0027,P0035,2026-05-01,167.67,250.0
E00442,C0027,P0035,2026-06-01,147.35,250.0
E00443,C0075,P0141,2025-08-01,4.71,20.0
E00443,C0075,P0141,2025-09-01,7.62,20.0
E00443,C0075,P0141,2025-10-01,11.56,20.0
E00443,C0075,P0141,2025-11-01,16.63,20.0
E00443,C0075,P0141,2025-12-01,13.44,20.0
E00443,C0075,P0141,2026-01-01,11.68,20.0
E00443,C0075,P0141,2026-02-01,13.32,20.0
E00443,C0075,P0141,2026-03-01,13.3,20.0
E00443,C0075,P0141,2026-04-01,15.62,20.0
E00443,C0075,P0141,2026-05-01,12.55,20.0
E00443,C0075,P0141,2026-06-01,16.06,20.0
E00443,C0075,P0141,2026-07-01,14.93,20.0
